f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,label,frame,video_id
0.49459999799728394,0.08820000290870667,0.010088218376040459,-0.03549772500991821,0.036903396248817444,0.029373055323958397,0.4118354022502899,0.4118354022502899,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005400000140070915,0.41179999709129333,0.0,0.0,0.4830072522163391,0.2868195176124573,0.0009606318781152368,-0.00659607257694006,0.06364444643259048,0.0018029870698228478,0.26869893074035645,0.26869893074035645,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10884632915258408,0.21623411774635315,0.0,0.0,0.12316709756851196,0.20366992056369781,0.03743865713477135,0.06344731897115707,0.03769654035568237,0.04853284731507301,0.17374444007873535,0.17374444007873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06009458377957344,0.2004249393939972,0.0,0.0,-0.06529998779296875,-0.4706999957561493,-0.04930327832698822,-0.08066751807928085,0.07505759596824646,-0.03725777193903923,0.43722811341285706,0.43722811341285706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06529999524354935,0.4706999957561493,0.0,0.0,long_ball,424.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.09889999777078629,0.12759999930858612,-0.02838299423456192,-0.014215303584933281,0.03174380585551262,-0.013662002980709076,0.54732346534729,0.54732346534729,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011000096797943,0.3723999857902527,0.0,0.0,0.3373171091079712,0.31543412804603577,0.002035728422924876,-0.0028851355891674757,0.047784123569726944,-0.003892988432198763,0.27280735969543457,0.27280735969543457,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18314632773399353,0.19401462376117706,0.0,0.0,0.1754908412694931,0.1521998643875122,0.047352198511362076,0.03741786256432533,0.03703340142965317,0.03375191614031792,0.2001706063747406,0.2001706063747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15401360392570496,0.13995599746704102,0.0,0.0,0.15560001134872437,-0.2071000039577484,0.02203841134905815,-0.025525182485580444,-0.0318867564201355,0.12756358087062836,-0.2327142059803009,-0.2327142059803009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15559999644756317,-0.18029999732971191,0.0,0.0,cross,586.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.5982000231742859,0.4828000068664551,0.017285024747252464,-0.004762763623148203,0.017929192632436752,-0.0004317382408771664,0.09969493746757507,0.09969493746757507,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0982000008225441,0.01720000058412552,0.0,0.0,0.46960002183914185,0.4016658067703247,0.009686416946351528,0.007396371103823185,0.05500004440546036,0.0018356118816882372,0.1915714293718338,0.1915714293718338,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13037562370300293,0.12989024817943573,0.0,0.0,0.17541728913784027,0.16295942664146423,0.04986867681145668,0.04657290130853653,0.04218350723385811,0.04062863811850548,0.17669512331485748,0.17669512331485748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12123362720012665,0.13911832869052887,0.0,0.0,0.4546999931335449,0.13870000839233398,0.03970576822757721,-0.05371586233377457,0.02356671169400215,-0.03277447819709778,-0.09249293804168701,-0.09249293804168701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012099996209144592,-0.13870000839233398,0.0,0.0,ground_duel,660.0,fcbf5a04-f8a9-437b-8ff8-c73194d36570
0.4059999883174896,0.6305999755859375,0.0012990242103114724,0.00020495739590842277,0.0013150935992598534,8.02572799329937e-08,0.16091103851795197,0.16091103851795197,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09399999678134918,0.1306000053882599,0.0,0.0,0.3958321809768677,0.6288676857948303,0.0024449494667351246,0.00029546619043685496,0.0024658155161887407,-0.00016565008263569325,0.16624046862125397,0.16624046862125397,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416775196790695,0.1288677453994751,0.0,0.0,0.015827547758817673,0.0021947682835161686,0.0018059967551380396,0.0002334513992536813,0.0018168534152209759,0.00024230733106378466,0.008788911625742912,0.008788911625742912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015827545896172523,0.0021947722416371107,0.0,0.0,0.057999998331069946,0.0073999762535095215,-0.005155281163752079,-0.0005488573224283755,-0.005171113647520542,-0.0002931304625235498,-0.03326354920864105,-0.03326354920864105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05800000578165054,0.007400006055831909,0.0,0.0,short_pass,739.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.651199996471405,0.8424999713897705,0.0019234844949096441,0.0035499464720487595,0.004037562757730484,-2.7865196898346767e-05,0.37438976764678955,0.37438976764678955,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15119999647140503,0.3425000011920929,0.0,0.0,0.6077529788017273,0.832855761051178,-0.0025718738324940205,0.001369183766655624,0.005032713990658522,0.00018349214224144816,0.35234522819519043,0.35234522819519043,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10775292664766312,0.3328559100627899,0.0,0.0,0.04180420562624931,0.016154130920767784,0.0042793904431164265,0.0017822185764089227,0.0021564948838204145,0.0006333236233331263,0.016282079741358757,0.016282079741358757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041804201900959015,0.016154130920767784,0.0,0.0,-0.10199999809265137,0.04670000076293945,-0.006238412577658892,6.331848999252543e-05,0.006238733883947134,-0.00027328563737683,0.02281138300895691,0.02281138300895691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10199999809265137,0.04670000076293945,0.0,0.0,dribble_attempt,13.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.12870000302791595,0.48410001397132874,0.0005037778173573315,3.816160824499093e-05,0.0005052211927250028,3.2542942790314555e-05,0.37164029479026794,0.37164029479026794,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37130001187324524,0.01590000092983246,0.0,0.0,0.12824389338493347,0.48350730538368225,0.00011202125460840762,0.0004945139517076313,0.0008631259552203119,-0.00021492535597644746,0.37212276458740234,0.37212276458740234,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717561364173889,0.016492685303092003,0.0,0.0,0.005659142043441534,0.0010773484827950597,0.0009015460964292288,0.0010426042135804892,0.0011882403632625937,0.0005840561352670193,0.005696402862668037,0.005696402862668037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005659140180796385,0.0010773479007184505,0.0,0.0,0.0195000097155571,0.0029000043869018555,0.004622948355972767,-0.005247657652944326,-0.006064026616513729,0.0029316230211406946,-0.019615203142166138,-0.019615203142166138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019499987363815308,-0.0028999987989664078,0.0,0.0,goal_kick,197.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.8662999868392944,0.47049999237060547,0.0026001599617302418,-0.010468900203704834,0.01078696921467781,-0.0031935584265738726,0.36748597025871277,0.36748597025871277,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36629998683929443,0.029500000178813934,0.0,0.0,0.6969732642173767,0.4768853485584259,-0.012208431027829647,-0.0037777002435177565,0.04722194746136665,0.00010996675700880587,0.371564656496048,0.371564656496048,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32707080245018005,0.10105609893798828,0.0,0.0,0.27664047479629517,0.16907915472984314,0.050599586218595505,0.0525238923728466,0.05703054368495941,0.06653393059968948,0.07993832230567932,0.07993832230567932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09139538556337357,0.13751259446144104,0.0,0.0,-0.6932999491691589,-0.3993999660015106,-0.06270275264978409,-0.09706000238656998,0.03084506466984749,-0.036406029015779495,0.06157839298248291,0.06157839298248291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0778999924659729,0.2653999924659729,0.0,0.0,throw_in,549.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.38350000977516174,0.007899999618530273,-0.06155889108777046,-0.09536802023649216,0.11351016163825989,0.06379273533821106,0.5057021379470825,0.5057021379470825,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11649999767541885,0.4921000003814697,0.0,0.0,0.5258195400238037,0.24232199788093567,0.002990270499140024,-0.003989378921687603,0.07572795450687408,0.004036462865769863,0.3338821828365326,0.3338821828365326,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14106832444667816,0.26145365834236145,0.0,0.0,0.16421036422252655,0.20257510244846344,0.05196397751569748,0.0669155865907669,0.03831557556986809,0.047012995928525925,0.15358710289001465,0.15358710289001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08792854845523834,0.1976781040430069,0.0,0.0,0.41600000858306885,0.10630002617835999,0.13001598417758942,0.12686125934123993,0.17940035462379456,0.18365465104579926,0.32093992829322815,0.32093992829322815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32099997997283936,0.048500001430511475,0.0,0.0,long_ball,435.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.1404999941587448,0.12620000541210175,-0.0006583141512237489,-0.003659055335447192,0.0037178033962845802,-0.001820961362682283,0.5186200141906738,0.5186200141906738,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359499990940094,0.37380000948905945,0.0,0.0,0.2592048943042755,0.2792414426803589,0.0006759906536899507,0.0005301510682329535,0.038259074091911316,0.0003021436568815261,0.35570886731147766,0.35570886731147766,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24206829071044922,0.2549097537994385,0.0,0.0,0.15132176876068115,0.2035479098558426,0.03195447474718094,0.05001986399292946,0.04538785293698311,0.0462639182806015,0.21099254488945007,0.21099254488945007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14927662909030914,0.15870442986488342,0.0,0.0,0.04899999499320984,0.03979998826980591,0.009640811011195183,0.009084559045732021,0.012982036918401718,-0.00507463701069355,-0.006870988756418228,-0.006870988756418228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02979999966919422,0.024000000208616257,0.0,0.0,long_ball,628.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.37119999527931213,0.6255000233650208,0.005459001753479242,0.0005806238623335958,0.005489792674779892,3.42132625519298e-05,0.17983239889144897,0.17983239889144897,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12880000472068787,0.12549999356269836,0.0,0.0,0.3613755404949188,0.6240854263305664,0.0014185410691425204,0.00048722585779614747,0.003539585741236806,-0.00011963010183535516,0.18837220966815948,0.18837220966815948,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138624370098114,0.12408535927534103,0.0,0.0,0.038481198251247406,0.005593484733253717,0.003663768293336034,0.00023892450553830713,0.001789207337424159,0.0005627679056487978,0.025335650891065598,0.025335650891065598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038481201976537704,0.005593487527221441,0.0,0.0,0.08020001649856567,0.0163000226020813,0.0069434321485459805,-0.0010783681645989418,-0.004844618961215019,-0.00012625165982171893,-0.04656706750392914,-0.04656706750392914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08020000159740448,0.01629999279975891,0.0,0.0,ground_duel,722.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.1881999969482422,0.6736000180244446,-0.002846148796379566,0.008478409610688686,0.008943377062678337,-0.005468909628689289,0.35686999559402466,0.35686999559402466,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118000030517578,0.1736000031232834,0.0,0.0,0.2464902251958847,0.5354048609733582,0.0009023076272569597,9.747540025273338e-05,0.06799773126840591,-0.0007819557213224471,0.37667784094810486,0.37667784094810486,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699097692966461,0.22218050062656403,0.0,0.0,0.13792213797569275,0.24647846817970276,0.04255801439285278,0.07846228033304214,0.05783291906118393,0.05481868237257004,0.058383628726005554,0.058383628726005554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10216867178678513,0.1124320775270462,0.0,0.0,0.07179999351501465,-0.15149998664855957,-0.011164560914039612,-0.02144276350736618,-0.011098392307758331,0.025834135711193085,-0.13043299317359924,-0.13043299317359924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07179999351501465,-0.15150000154972076,0.0,0.0,ball_carry,111.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.1565999984741211,0.476500004529953,0.0002917981764767319,-6.51446680421941e-05,0.00029898161301389337,-7.508797716582194e-05,0.3442031443119049,0.3442031443119049,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3434000015258789,0.023499999195337296,0.0,0.0,0.16645608842372894,0.46156832575798035,0.00041369744576513767,-5.512542702490464e-05,0.0067441887222230434,6.802299321861938e-05,0.3405444622039795,0.3405444622039795,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33354392647743225,0.03843170404434204,0.0,0.0,0.031248189508914948,0.04919799044728279,0.008016593754291534,0.013159598223865032,0.01386113092303276,0.011557893827557564,0.012445936910808086,0.012445936910808086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03124818578362465,0.04919798672199249,0.0,0.0,0.013999998569488525,0.0040000081062316895,-0.0012223577359691262,0.002814476378262043,0.002988026011735201,-0.0007800364983268082,-0.01419171690940857,-0.01419171690940857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013999998569488525,-0.003999998793005943,0.0,0.0,goal_kick,256.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.2980000078678131,0.2498999983072281,0.020676612854003906,-0.040059883147478104,0.04508122429251671,-0.01926278881728649,0.3214871883392334,0.3214871883392334,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20200000703334808,0.2500999867916107,0.0,0.0,0.20082439482212067,0.4645707607269287,-0.0013635015347972512,-0.0006731640896759927,0.038438260555267334,-0.000203643023269251,0.3551527261734009,0.3551527261734009,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32158538699150085,0.06790243089199066,0.0,0.0,0.15912777185440063,0.11105572432279587,0.04518623650074005,0.03552546724677086,0.04276292026042938,0.0390375591814518,0.04777900129556656,0.04777900129556656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10682016611099243,0.09475158900022507,0.0,0.0,-0.15849998593330383,0.23319998383522034,-0.030596613883972168,0.0782938003540039,-0.08348251134157181,-0.07500846683979034,0.0446658730506897,0.0446658730506897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15849998593330383,-0.23319999873638153,0.0,0.0,goal_kick,170.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.16200000047683716,0.5202000141143799,-0.01129926647990942,0.0053934622555971146,0.012520496733486652,-0.005396942142397165,0.33860307931900024,0.33860307931900024,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33799999952316284,0.02019999921321869,0.0,0.0,0.26528289914131165,0.4713951647281647,-0.003271728754043579,-0.0007659884868189692,0.058097612112760544,-0.0037261045072227716,0.32272836565971375,0.32272836565971375,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666195333003998,0.10213171690702438,0.0,0.0,0.1710735559463501,0.147418811917305,0.053185995668172836,0.04832875356078148,0.04243084043264389,0.051801688969135284,0.05249013379216194,0.05249013379216194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11520546674728394,0.11008932441473007,0.0,0.0,-0.10129999369382858,-0.11880001425743103,-0.00022552907466888428,-0.020447861403226852,-0.013136986643075943,0.07328534126281738,0.08262380957603455,0.08262380957603455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10130000114440918,-0.08980000019073486,0.0,0.0,keeper_kick,148.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.953000009059906,0.5982000231742859,0.006571168079972267,-0.0035080884117633104,0.007448954973369837,-0.00042428667075000703,0.4635215699672699,0.4635215699672699,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453000009059906,0.0982000008225441,0.0,0.0,0.6332462430000305,0.33736833930015564,-0.010845412500202656,-0.00665397709235549,0.07623568177223206,-9.299514931626618e-05,0.4787958264350891,0.4787958264350891,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3276121914386749,0.2736463248729706,0.0,0.0,0.3240053653717041,0.28892889618873596,0.07545153796672821,0.0684131309390068,0.06872635334730148,0.06719973683357239,0.0584600493311882,0.0584600493311882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12411405891180038,0.18720753490924835,0.0,0.0,-0.6489999890327454,-0.28040000796318054,-0.07289665937423706,0.012426625937223434,0.012305647134780884,0.05433233082294464,0.14091432094573975,0.14091432094573975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03700000047683716,0.28040000796318054,0.0,0.0,short_pass,468.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.41339999437332153,0.6305999755859375,0.0006091559771448374,-7.007057138253003e-05,0.0006131728296168149,-0.00025716895470395684,0.15670329332351685,0.15670329332351685,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08659999817609787,0.1306000053882599,0.0,0.0,0.40490955114364624,0.6301619410514832,0.0012735938653349876,0.0001626266457606107,0.0012871833750978112,-0.00011459234519861639,0.16129083931446075,0.16129083931446075,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09509047865867615,0.13016192615032196,0.0,0.0,0.00632258877158165,0.0007625020225532353,0.0004712976806331426,0.00012188320397399366,0.0004781469178851694,0.00015199391054920852,0.003185595851391554,0.003185595851391554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006322589702904224,0.000762499519623816,0.0,0.0,0.019999980926513672,0.001999974250793457,-0.0018408941105008125,-0.0004455691669136286,-0.0018654849845916033,0.00028378551360219717,-0.010334193706512451,-0.010334193706512451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020000003278255463,0.0020000040531158447,0.0,0.0,ball_carry,749.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.17350000143051147,0.6852999925613403,-0.023262010887265205,0.04481053352355957,0.0504886656999588,-0.023501986637711525,0.375417560338974,0.375417560338974,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3264999985694885,0.18529999256134033,0.0,0.0,0.23743169009685516,0.5419755578041077,0.002244392177090049,-0.0040981462225317955,0.06811582297086716,0.0030661574564874172,0.3839743137359619,0.3839743137359619,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694756090641022,0.23072198033332825,0.0,0.0,0.12794969975948334,0.25226572155952454,0.04119965061545372,0.08152160048484802,0.06103482097387314,0.05539437010884285,0.057243991643190384,0.057243991643190384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267710477113724,0.11030557751655579,0.0,0.0,0.4488999843597412,-0.647599995136261,0.13965380191802979,-0.19117732346057892,0.1458262950181961,0.20662124454975128,-0.03526884317398071,-0.03526884317398071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2745000123977661,0.14419999718666077,0.0,0.0,short_pass,107.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.7057999968528748,0.49050000309944153,0.0063665444031357765,0.008309965953230858,0.010468448512256145,-0.00015275734767783433,0.20601914823055267,0.20601914823055267,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20579999685287476,0.009499999694526196,0.0,0.0,0.6431756019592285,0.40945369005203247,0.0008248352678492665,0.0009348497842438519,0.026901546865701675,-2.1523610485019162e-06,0.1958482563495636,0.1958482563495636,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1502731889486313,0.09182927012443542,0.0,0.0,0.08481873571872711,0.09878718107938766,0.024364173412322998,0.03176920488476753,0.029677540063858032,0.03691409155726433,0.08540768176317215,0.08540768176317215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07149438560009003,0.09759575128555298,0.0,0.0,-0.0051999688148498535,0.03479999303817749,-0.013770404271781445,-0.0007423770148307085,-0.00015440210700035095,0.00018249452114105225,-0.030529431998729706,-0.030529431998729706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005199998617172241,-0.03480000048875809,0.0,0.0,ground_duel,365.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.20649999380111694,0.02199999988079071,-0.07028651982545853,-0.03960393741726875,0.08067630976438522,-0.021072614938020706,0.5609155297279358,0.5609155297279358,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29350000619888306,0.4779999852180481,0.0,0.0,0.4950437843799591,0.2544463276863098,-0.015920689329504967,-0.012336458079516888,0.0835292637348175,0.00023945457360241562,0.51329505443573,0.51329505443573,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3422975540161133,0.3307195007801056,0.0,0.0,0.35534870624542236,0.2796487510204315,0.08854779601097107,0.07385959476232529,0.08200287073850632,0.09093569219112396,0.03640647977590561,0.03640647977590561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09554923325777054,0.17065934836864471,0.0,0.0,-0.7421000003814697,-0.5493000149726868,-0.033429116010665894,-0.01721416413784027,0.014245221391320229,-0.006699828431010246,0.07761305570602417,0.07761305570602417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12349998950958252,0.30489999055862427,0.0,0.0,ball_carry,484.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.13539999723434448,0.12620000541210175,-0.006809263490140438,-0.015467618592083454,0.01690009795129299,-0.007415783125907183,0.5221681594848633,0.5221681594848633,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3646000027656555,0.37380000948905945,0.0,0.0,0.2544414699077606,0.2750243544578552,-0.000978338997811079,-0.0010951318545266986,0.03598179295659065,0.0012852882500737906,0.3572743833065033,0.3572743833065033,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24560733139514923,0.2535902261734009,0.0,0.0,0.14406265318393707,0.1987352818250656,0.03138120472431183,0.04956161230802536,0.04635299742221832,0.0461176373064518,0.20860914885997772,0.20860914885997772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14397947490215302,0.16062912344932556,0.0,0.0,0.04609999060630798,0.041400015354156494,0.037354860454797745,0.03882740065455437,0.05327896773815155,-0.02280297502875328,-0.02749180607497692,-0.02749180607497692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04410000145435333,0.0020000003278255463,0.0,0.0,short_pass,624.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.15620000660419464,0.4765999913215637,0.00040571053978055716,-5.335645982995629e-05,0.0004092040762770921,-6.010244760545902e-06,0.34459540247917175,0.34459540247917175,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34380000829696655,0.023399999365210533,0.0,0.0,0.16575366258621216,0.4614146053791046,0.000479173322673887,-0.00019537811749614775,0.006591845769435167,0.00012489208893384784,0.3412540853023529,0.3412540853023529,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3342463970184326,0.038585364818573,0.0,0.0,0.0314745269715786,0.049134768545627594,0.008007216267287731,0.013135375455021858,0.013909311965107918,0.011552844196557999,0.012649021111428738,0.012649021111428738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0314745269715786,0.049134768545627594,0.0,0.0,0.01340000331401825,0.00210002064704895,-0.00269664847292006,0.004690768197178841,0.005332772620022297,-0.002259663539007306,-0.013494282960891724,-0.013494282960891724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013399988412857056,-0.0021000001579523087,0.0,0.0,goal_kick,254.0,7b0c26b5-cb9d-497b-b972-a6085f154543
0.1678999960422516,0.49320000410079956,0.00017441026284359396,0.0006974713760428131,0.0007189473253674805,0.00017626714543439448,0.33216962218284607,0.33216962218284607,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321000039577484,0.006800000090152025,0.0,0.0,0.19387561082839966,0.4780999720096588,0.0030449279583990574,-0.0007526186527684331,0.004235307220369577,0.0001027292528306134,0.3081315755844116,0.3081315755844116,999.0,0.0,999.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612432956695557,0.0218999981880188,0.0,0.0,0.046988725662231445,0.02031419239938259,0.004703384358435869,0.002929509384557605,0.004754371475428343,0.0008901808178052306,0.04321198910474777,0.04321198910474777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046988725662231445,0.020314190536737442,0.0,0.0,0.16090001165866852,-0.0625,0.014277959242463112,-0.011193107813596725,0.006683763116598129,0.002234816551208496,-0.1440412551164627,-0.1440412551164627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16090001165866852,0.0625,0.0,0.0,goal_kick,294.0,1670fe45-7040-46b0-9269-e48ff31b264f
